label,source_path,mean_r,std_r,mean_g,std_g,mean_b,std_b,mean_h,mean_s,mean_v,contrast,correlation,energy,homogeneity,asm,dissimilarity,area,perimeter,aspect_ratio,circularity,solidity,extent
healthy,healthy\76.jpeg,137.3601531982422,8.400178148162468,156.23907470703125,7.987762797863159,65.14653015136719,9.716721200205024,36.24664306640625,148.82626342773438,156.2518768310547,5.074260035202812,0.9550596921176872,0.09411228570459228,0.559636809074636,0.00928219164992486,1.395159058415036,54635.0,2509.3767590522766,1.0,0.10903076735407859,0.8470542635658914,0.8336639404296875
healthy,healthy\77.jpeg,96.74369812011719,20.391186944978937,139.2171173095703,22.251178714623094,22.39581298828125,8.535708301551034,41.02159118652344,213.79998779296875,139.2881622314453,54.72096528378637,0.924775132801647,0.03217555219037173,0.26887311242023404,0.0011183098146765565,4.5842247873414905,21630.5,1210.3157955408096,0.46484375,0.18555771681165703,0.8201759375118493,0.7100347951680672
healthy,healthy\78.jpeg,119.19985961914062,21.775097711638104,148.70892333984375,22.28944977456627,25.428359985351562,10.499777401067751,36.81297302246094,211.79177856445312,152.57928466796875,32.771723991373946,0.9395960750340455,0.038059287696466396,0.30683062496546776,0.0014921317624563028,3.6285325505815313,23493.5,3038.383020877838,0.71875,0.03197956446562258,0.6033411232954108,0.49875806725543476
healthy,healthy\79.jpeg,119.24880981445312,20.970226764886522,152.14932250976562,21.93137014619126,25.3822021484375,9.759984777927986,37.406951904296875,212.85775756835938,155.04718017578125,27.871851601547764,0.9506782482468326,0.036495073371777646,0.30131900769953324,0.001366556311111159,3.4675017120819187,13424.5,2186.250991344452,1.393939393939394,0.03529457400194162,0.4708203275698804,0.3537417654808959
healthy,healthy\8.jpeg,94.626708984375,39.715787126524035,111.63212585449219,35.24356343308236,55.25257873535156,45.43629440352778,38.64750671386719,142.27362060546875,114.06044006347656,60.20316885332965,0.9773346771115041,0.029281795885432078,0.24937369917050695,0.0008679025081994986,4.827073871828292,12993.0,2358.3069006204605,1.5058823529411764,0.029357472241057708,0.49897271452984887,0.2985523897058823
healthy,healthy\80.jpeg,87.23583984375,24.676676591575482,127.21446228027344,23.526429182221474,15.79559326171875,9.388091256273901,41.40245056152344,221.2640380859375,127.21446228027344,28.250511837394985,0.9669390460963017,0.04083527819455825,0.35151449645395105,0.0017238653971571832,3.1369515480825285,27023.5,1924.8153570890427,1.0,0.09165861926454441,0.5020109417523523,0.41234588623046875
healthy,healthy\81.jpeg,132.7291717529297,40.676839684323355,131.61572265625,36.039803087789956,89.52027893066406,37.88537355870917,30.483810424804688,92.40644836425781,135.98980712890625,141.31142346093765,0.9490697771662915,0.021878708850011985,0.23478833705775687,0.0005030328195777217,6.335475117743396,25395.0,2728.1159954071045,0.73046875,0.04287779240937581,0.5929116761224347,0.5304771056149733
healthy,healthy\82.jpeg,175.75106811523438,24.895871072170536,197.00624084472656,20.371335481957452,84.44790649414062,52.35647323107559,36.573883056640625,148.09429931640625,197.4495849609375,9.563898800942079,0.9908398145810104,0.04993438118258164,0.44796417723939447,0.0025519877065660764,1.9758217091984056,5506.0,380.45079028606415,0.963963963963964,0.47802332670206255,0.9352016985138004,0.46358508040751034
healthy,healthy\83.jpeg,87.11965942382812,11.08442722187903,147.88023376464844,12.85553519217267,15.958145141601562,5.612170960734191,43.8841552734375,227.68771362304688,147.88023376464844,24.37480214941378,0.9008160183557642,0.041816753694803685,0.2623980711931735,0.0017663269951066433,3.5878441284602096,23167.5,3408.3871957063675,1.1797235023041475,0.02506058389041363,0.6672090545171788,0.4170416906682028
healthy,healthy\84.jpeg,150.56048583984375,18.687137555491635,155.75930786132812,16.679346876189623,73.97726440429688,40.042278095715794,31.816055297851562,139.21749877929688,156.7518310546875,3.5670766652249273,0.995299417057184,0.06389491004233579,0.5323316442658964,0.004104583836099142,1.2589507040561374,12377.0,957.6122586727142,0.4180327868852459,0.16960781567052882,0.8140620889239674,0.49730793956927033
